"object_type","schema_name","object_name","sub_object_name","definition","additional_info"
            SELECT
                CASE
                    WHEN position($2 IN substring(name from length($1) + 1)) > 0 THEN
                        substring(name from 1 for length($1) + position($2 IN substring(name from length($1) + 1)))
                    ELSE
                        name
                END AS name, id, metadata, updated_at
            FROM
                storage.objects
            WHERE
                bucket_id = $5 AND
                name ILIKE $1 || ''%'' AND
                CASE
                    WHEN $6 != '''' THEN
                    name COLLATE "C" > $6
                ELSE true END
                AND CASE
                    WHEN $4 != '''' THEN
                        CASE
                            WHEN position($2 IN substring(name from length($1) + 1)) > 0 THEN
                                substring(name from 1 for length($1) + position($2 IN substring(name from length($1) + 1))) COLLATE "C" > $4
                            ELSE
                                name COLLATE "C" > $4
                            END
                    ELSE
                        true
                END
            ORDER BY
                name COLLATE "C" ASC) as e order by name COLLATE "C" LIMIT $3'
        USING prefix_param, delimiter_param, max_keys, next_token, bucket_id, start_after;
END;
$function$
","null"
"FUNCTION","storage","operation","null","CREATE OR REPLACE FUNCTION storage.operation()
 RETURNS text
 LANGUAGE plpgsql
 STABLE
AS $function$
BEGIN
    RETURN current_setting('storage.operation', true);
END;
$function$
","null"
"FUNCTION","storage","search","null","CREATE OR REPLACE FUNCTION storage.search(prefix text, bucketname text, limits integer DEFAULT 100, levels integer DEFAULT 1, offsets integer DEFAULT 0, search text DEFAULT ''::text, sortcolumn text DEFAULT 'name'::text, sortorder text DEFAULT 'asc'::text)
 RETURNS TABLE(name text, id uuid, updated_at timestamp with time zone, created_at timestamp with time zone, last_accessed_at timestamp with time zone, metadata jsonb)
 LANGUAGE plpgsql
 STABLE
AS $function$
declare
  v_order_by text;
  v_sort_order text;
begin
  case
    when sortcolumn = 'name' then
      v_order_by = 'name';
    when sortcolumn = 'updated_at' then
      v_order_by = 'updated_at';
    when sortcolumn = 'created_at' then
      v_order_by = 'created_at';
    when sortcolumn = 'last_accessed_at' then
      v_order_by = 'last_accessed_at';
    else
      v_order_by = 'name';
  end case;

  case
    when sortorder = 'asc' then
      v_sort_order = 'asc';
    when sortorder = 'desc' then
      v_sort_order = 'desc';
    else
      v_sort_order = 'asc';
  end case;

  v_order_by = v_order_by || ' ' || v_sort_order;

  return query execute
    'with folders as (
       select path_tokens[$1] as folder
       from storage.objects
         where objects.name ilike $2 || $3 || ''%''
           and bucket_id = $4
           and array_length(objects.path_tokens, 1) <> $1
       group by folder
       order by folder ' || v_sort_order || '
     )
     (select folder as "name",
            null as id,
            null as updated_at,
            null as created_at,
            null as last_accessed_at,
            null as metadata from folders)
     union all
     (select path_tokens[$1] as "name",
            id,
            updated_at,
            created_at,
            last_accessed_at,
            metadata
     from storage.objects
     where objects.name ilike $2 || $3 || ''%''
       and bucket_id = $4
       and array_length(objects.path_tokens, 1) = $1
     order by ' || v_order_by || ')
     limit $5
     offset $6' using levels, prefix, search, bucketname, limits, offsets;
end;
$function$
","null"
"FUNCTION","storage","update_updated_at_column","null","CREATE OR REPLACE FUNCTION storage.update_updated_at_column()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
    NEW.updated_at = now();
    RETURN NEW; 
END;
$function$
","null"
"FUNCTION","vault","create_secret","null","CREATE OR REPLACE FUNCTION vault.create_secret(new_secret text, new_name text DEFAULT NULL::text, new_description text DEFAULT ''::text, new_key_id uuid DEFAULT NULL::uuid)
 RETURNS uuid
 LANGUAGE sql
AS $function$
    INSERT INTO vault.secrets (secret, name, description, key_id)
    VALUES (
        new_secret,
        new_name,
        new_description,
        CASE WHEN new_key_id IS NULL THEN (pgsodium.create_key()).id ELSE new_key_id END)
    RETURNING id;
    $function$
","null"
"FUNCTION","vault","secrets_encrypt_secret_secret","null","CREATE OR REPLACE FUNCTION vault.secrets_encrypt_secret_secret()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
		BEGIN
		        new.secret = CASE WHEN new.secret IS NULL THEN NULL ELSE
			CASE WHEN new.key_id IS NULL THEN NULL ELSE pg_catalog.encode(
			  pgsodium.crypto_aead_det_encrypt(
				pg_catalog.convert_to(new.secret, 'utf8'),
				pg_catalog.convert_to((new.id::text || new.description::text || new.created_at::text || new.updated_at::text)::text, 'utf8'),
				new.key_id::uuid,
				new.nonce
			  ),
				'base64') END END;
		RETURN new;
		END;
		$function$
","null"
"FUNCTION","vault","update_secret","null","CREATE OR REPLACE FUNCTION vault.update_secret(secret_id uuid, new_secret text DEFAULT NULL::text, new_name text DEFAULT NULL::text, new_description text DEFAULT NULL::text, new_key_id uuid DEFAULT NULL::uuid)
 RETURNS void
 LANGUAGE sql
AS $function$
	UPDATE vault.decrypted_secrets s
    SET
        secret = CASE WHEN new_secret IS NULL THEN s.decrypted_secret ELSE new_secret END,
        name = CASE WHEN new_name IS NULL THEN s.name ELSE new_name END,
        description = CASE WHEN new_description IS NULL THEN s.description ELSE new_description END,
        key_id = CASE WHEN new_key_id IS NULL THEN s.key_id ELSE new_key_id END,
        updated_at = CURRENT_TIMESTAMP
    WHERE s.id = secret_id
    $function$
","null"
"INDEX","auth","audit_log_entries","audit_log_entries_pkey","CREATE UNIQUE INDEX audit_log_entries_pkey ON auth.audit_log_entries USING btree (id)","null"
"INDEX","auth","audit_log_entries","audit_logs_instance_id_idx","CREATE INDEX audit_logs_instance_id_idx ON auth.audit_log_entries USING btree (instance_id)","null"
"INDEX","auth","flow_state","flow_state_created_at_idx","CREATE INDEX flow_state_created_at_idx ON auth.flow_state USING btree (created_at DESC)","null"
"INDEX","auth","flow_state","flow_state_pkey","CREATE UNIQUE INDEX flow_state_pkey ON auth.flow_state USING btree (id)","null"
"INDEX","auth","flow_state","idx_auth_code","CREATE INDEX idx_auth_code ON auth.flow_state USING btree (auth_code)","null"
"INDEX","auth","flow_state","idx_user_id_auth_method","CREATE INDEX idx_user_id_auth_method ON auth.flow_state USING btree (user_id, authentication_method)","null"
"INDEX","auth","identities","identities_email_idx","CREATE INDEX identities_email_idx ON auth.identities USING btree (email text_pattern_ops)","null"
"INDEX","auth","identities","identities_pkey","CREATE UNIQUE INDEX identities_pkey ON auth.identities USING btree (id)","null"
"INDEX","auth","identities","identities_provider_id_provider_unique","CREATE UNIQUE INDEX identities_provider_id_provider_unique ON auth.identities USING btree (provider_id, provider)","null"
"INDEX","auth","identities","identities_user_id_idx","CREATE INDEX identities_user_id_idx ON auth.identities USING btree (user_id)","null"
"INDEX","auth","instances","instances_pkey","CREATE UNIQUE INDEX instances_pkey ON auth.instances USING btree (id)","null"
"INDEX","auth","mfa_amr_claims","amr_id_pk","CREATE UNIQUE INDEX amr_id_pk ON auth.mfa_amr_claims USING btree (id)","null"
"INDEX","auth","mfa_amr_claims","mfa_amr_claims_session_id_authentication_method_pkey","CREATE UNIQUE INDEX mfa_amr_claims_session_id_authentication_method_pkey ON auth.mfa_amr_claims USING btree (session_id, authentication_method)","null"
"INDEX","auth","mfa_challenges","mfa_challenge_created_at_idx","CREATE INDEX mfa_challenge_created_at_idx ON auth.mfa_challenges USING btree (created_at DESC)","null"
"INDEX","auth","mfa_challenges","mfa_challenges_pkey","CREATE UNIQUE INDEX mfa_challenges_pkey ON auth.mfa_challenges USING btree (id)","null"
"INDEX","auth","mfa_factors","factor_id_created_at_idx","CREATE INDEX factor_id_created_at_idx ON auth.mfa_factors USING btree (user_id, created_at)","null"
"INDEX","auth","mfa_factors","mfa_factors_last_challenged_at_key","CREATE UNIQUE INDEX mfa_factors_last_challenged_at_key ON auth.mfa_factors USING btree (last_challenged_at)","null"
"INDEX","auth","mfa_factors","mfa_factors_pkey","CREATE UNIQUE INDEX mfa_factors_pkey ON auth.mfa_factors USING btree (id)","null"
"INDEX","auth","mfa_factors","mfa_factors_user_friendly_name_unique","CREATE UNIQUE INDEX mfa_factors_user_friendly_name_unique ON auth.mfa_factors USING btree (friendly_name, user_id) WHERE (TRIM(BOTH FROM friendly_name) <> ''::text)","null"
"INDEX","auth","mfa_factors","mfa_factors_user_id_idx","CREATE INDEX mfa_factors_user_id_idx ON auth.mfa_factors USING btree (user_id)","null"
"INDEX","auth","mfa_factors","unique_phone_factor_per_user","CREATE UNIQUE INDEX unique_phone_factor_per_user ON auth.mfa_factors USING btree (user_id, phone)","null"
"INDEX","auth","one_time_tokens","one_time_tokens_pkey","CREATE UNIQUE INDEX one_time_tokens_pkey ON auth.one_time_tokens USING btree (id)","null"
"INDEX","auth","one_time_tokens","one_time_tokens_relates_to_hash_idx","CREATE INDEX one_time_tokens_relates_to_hash_idx ON auth.one_time_tokens USING hash (relates_to)","null"
"INDEX","auth","one_time_tokens","one_time_tokens_token_hash_hash_idx","CREATE INDEX one_time_tokens_token_hash_hash_idx ON auth.one_time_tokens USING hash (token_hash)","null"
"INDEX","auth","one_time_tokens","one_time_tokens_user_id_token_type_key","CREATE UNIQUE INDEX one_time_tokens_user_id_token_type_key ON auth.one_time_tokens USING btree (user_id, token_type)","null"
"INDEX","auth","refresh_tokens","refresh_tokens_instance_id_idx","CREATE INDEX refresh_tokens_instance_id_idx ON auth.refresh_tokens USING btree (instance_id)","null"
"INDEX","auth","refresh_tokens","refresh_tokens_instance_id_user_id_idx","CREATE INDEX refresh_tokens_instance_id_user_id_idx ON auth.refresh_tokens USING btree (instance_id, user_id)","null"
"INDEX","auth","refresh_tokens","refresh_tokens_parent_idx","CREATE INDEX refresh_tokens_parent_idx ON auth.refresh_tokens USING btree (parent)","null"
"INDEX","auth","refresh_tokens","refresh_tokens_pkey","CREATE UNIQUE INDEX refresh_tokens_pkey ON auth.refresh_tokens USING btree (id)","null"
"INDEX","auth","refresh_tokens","refresh_tokens_session_id_revoked_idx","CREATE INDEX refresh_tokens_session_id_revoked_idx ON auth.refresh_tokens USING btree (session_id, revoked)","null"
"INDEX","auth","refresh_tokens","refresh_tokens_token_unique","CREATE UNIQUE INDEX refresh_tokens_token_unique ON auth.refresh_tokens USING btree (token)","null"
"INDEX","auth","refresh_tokens","refresh_tokens_updated_at_idx","CREATE INDEX refresh_tokens_updated_at_idx ON auth.refresh_tokens USING btree (updated_at DESC)","null"
"INDEX","auth","saml_providers","saml_providers_entity_id_key","CREATE UNIQUE INDEX saml_providers_entity_id_key ON auth.saml_providers USING btree (entity_id)","null"
"INDEX","auth","saml_providers","saml_providers_pkey","CREATE UNIQUE INDEX saml_providers_pkey ON auth.saml_providers USING btree (id)","null"
"INDEX","auth","saml_providers","saml_providers_sso_provider_id_idx","CREATE INDEX saml_providers_sso_provider_id_idx ON auth.saml_providers USING btree (sso_provider_id)","null"
"INDEX","auth","saml_relay_states","saml_relay_states_created_at_idx","CREATE INDEX saml_relay_states_created_at_idx ON auth.saml_relay_states USING btree (created_at DESC)","null"
"INDEX","auth","saml_relay_states","saml_relay_states_for_email_idx","CREATE INDEX saml_relay_states_for_email_idx ON auth.saml_relay_states USING btree (for_email)","null"
"INDEX","auth","saml_relay_states","saml_relay_states_pkey","CREATE UNIQUE INDEX saml_relay_states_pkey ON auth.saml_relay_states USING btree (id)","null"
"INDEX","auth","saml_relay_states","saml_relay_states_sso_provider_id_idx","CREATE INDEX saml_relay_states_sso_provider_id_idx ON auth.saml_relay_states USING btree (sso_provider_id)","null"
"INDEX","auth","schema_migrations","schema_migrations_pkey","CREATE UNIQUE INDEX schema_migrations_pkey ON auth.schema_migrations USING btree (version)","null"
"INDEX","auth","sessions","sessions_not_after_idx","CREATE INDEX sessions_not_after_idx ON auth.sessions USING btree (not_after DESC)","null"
"INDEX","auth","sessions","sessions_pkey","CREATE UNIQUE INDEX sessions_pkey ON auth.sessions USING btree (id)","null"
"INDEX","auth","sessions","sessions_user_id_idx","CREATE INDEX sessions_user_id_idx ON auth.sessions USING btree (user_id)","null"
"INDEX","auth","sessions","user_id_created_at_idx","CREATE INDEX user_id_created_at_idx ON auth.sessions USING btree (user_id, created_at)","null"
"INDEX","auth","sso_domains","sso_domains_domain_idx","CREATE UNIQUE INDEX sso_domains_domain_idx ON auth.sso_domains USING btree (lower(domain))","null"
"INDEX","auth","sso_domains","sso_domains_pkey","CREATE UNIQUE INDEX sso_domains_pkey ON auth.sso_domains USING btree (id)","null"
"INDEX","auth","sso_domains","sso_domains_sso_provider_id_idx","CREATE INDEX sso_domains_sso_provider_id_idx ON auth.sso_domains USING btree (sso_provider_id)","null"
"INDEX","auth","sso_providers","sso_providers_pkey","CREATE UNIQUE INDEX sso_providers_pkey ON auth.sso_providers USING btree (id)","null"
"INDEX","auth","sso_providers","sso_providers_resource_id_idx","CREATE UNIQUE INDEX sso_providers_resource_id_idx ON auth.sso_providers USING btree (lower(resource_id))","null"
"INDEX","auth","users","confirmation_token_idx","CREATE UNIQUE INDEX confirmation_token_idx ON auth.users USING btree (confirmation_token) WHERE ((confirmation_token)::text !~ '^[0-9 ]*$'::text)","null"
"INDEX","auth","users","email_change_token_current_idx","CREATE UNIQUE INDEX email_change_token_current_idx ON auth.users USING btree (email_change_token_current) WHERE ((email_change_token_current)::text !~ '^[0-9 ]*$'::text)","null"
"INDEX","auth","users","email_change_token_new_idx","CREATE UNIQUE INDEX email_change_token_new_idx ON auth.users USING btree (email_change_token_new) WHERE ((email_change_token_new)::text !~ '^[0-9 ]*$'::text)","null"
"INDEX","auth","users","reauthentication_token_idx","CREATE UNIQUE INDEX reauthentication_token_idx ON auth.users USING btree (reauthentication_token) WHERE ((reauthentication_token)::text !~ '^[0-9 ]*$'::text)","null"
"INDEX","auth","users","recovery_token_idx","CREATE UNIQUE INDEX recovery_token_idx ON auth.users USING btree (recovery_token) WHERE ((recovery_token)::text !~ '^[0-9 ]*$'::text)","null"
"INDEX","auth","users","users_email_partial_key","CREATE UNIQUE INDEX users_email_partial_key ON auth.users USING btree (email) WHERE (is_sso_user = false)","null"
"INDEX","auth","users","users_instance_id_email_idx","CREATE INDEX users_instance_id_email_idx ON auth.users USING btree (instance_id, lower((email)::text))","null"
"INDEX","auth","users","users_instance_id_idx","CREATE INDEX users_instance_id_idx ON auth.users USING btree (instance_id)","null"
"INDEX","auth","users","users_is_anonymous_idx","CREATE INDEX users_is_anonymous_idx ON auth.users USING btree (is_anonymous)","null"
"INDEX","auth","users","users_phone_key","CREATE UNIQUE INDEX users_phone_key ON auth.users USING btree (phone)","null"
"INDEX","auth","users","users_pkey","CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id)","null"
"INDEX","pg_toast","pg_toast_1213","pg_toast_1213_index","CREATE UNIQUE INDEX pg_toast_1213_index ON pg_toast.pg_toast_1213 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_1247","pg_toast_1247_index","CREATE UNIQUE INDEX pg_toast_1247_index ON pg_toast.pg_toast_1247 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_1255","pg_toast_1255_index","CREATE UNIQUE INDEX pg_toast_1255_index ON pg_toast.pg_toast_1255 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_1260","pg_toast_1260_index","CREATE UNIQUE INDEX pg_toast_1260_index ON pg_toast.pg_toast_1260 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_1262","pg_toast_1262_index","CREATE UNIQUE INDEX pg_toast_1262_index ON pg_toast.pg_toast_1262 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_13392","pg_toast_13392_index","CREATE UNIQUE INDEX pg_toast_13392_index ON pg_toast.pg_toast_13392 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_13397","pg_toast_13397_index","CREATE UNIQUE INDEX pg_toast_13397_index ON pg_toast.pg_toast_13397 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_13402","pg_toast_13402_index","CREATE UNIQUE INDEX pg_toast_13402_index ON pg_toast.pg_toast_13402 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_13407","pg_toast_13407_index","CREATE UNIQUE INDEX pg_toast_13407_index ON pg_toast.pg_toast_13407 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_1417","pg_toast_1417_index","CREATE UNIQUE INDEX pg_toast_1417_index ON pg_toast.pg_toast_1417 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_1418","pg_toast_1418_index","CREATE UNIQUE INDEX pg_toast_1418_index ON pg_toast.pg_toast_1418 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16489","pg_toast_16489_index","CREATE UNIQUE INDEX pg_toast_16489_index ON pg_toast.pg_toast_16489 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16501","pg_toast_16501_index","CREATE UNIQUE INDEX pg_toast_16501_index ON pg_toast.pg_toast_16501 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16512","pg_toast_16512_index","CREATE UNIQUE INDEX pg_toast_16512_index ON pg_toast.pg_toast_16512 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16519","pg_toast_16519_index","CREATE UNIQUE INDEX pg_toast_16519_index ON pg_toast.pg_toast_16519 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16540","pg_toast_16540_index","CREATE UNIQUE INDEX pg_toast_16540_index ON pg_toast.pg_toast_16540 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16555","pg_toast_16555_index","CREATE UNIQUE INDEX pg_toast_16555_index ON pg_toast.pg_toast_16555 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16790","pg_toast_16790_index","CREATE UNIQUE INDEX pg_toast_16790_index ON pg_toast.pg_toast_16790 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_16951","pg_toast_16951_index","CREATE UNIQUE INDEX pg_toast_16951_index ON pg_toast.pg_toast_16951 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2328","pg_toast_2328_index","CREATE UNIQUE INDEX pg_toast_2328_index ON pg_toast.pg_toast_2328 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2396","pg_toast_2396_index","CREATE UNIQUE INDEX pg_toast_2396_index ON pg_toast.pg_toast_2396 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2600","pg_toast_2600_index","CREATE UNIQUE INDEX pg_toast_2600_index ON pg_toast.pg_toast_2600 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2604","pg_toast_2604_index","CREATE UNIQUE INDEX pg_toast_2604_index ON pg_toast.pg_toast_2604 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2606","pg_toast_2606_index","CREATE UNIQUE INDEX pg_toast_2606_index ON pg_toast.pg_toast_2606 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2609","pg_toast_2609_index","CREATE UNIQUE INDEX pg_toast_2609_index ON pg_toast.pg_toast_2609 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2612","pg_toast_2612_index","CREATE UNIQUE INDEX pg_toast_2612_index ON pg_toast.pg_toast_2612 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2615","pg_toast_2615_index","CREATE UNIQUE INDEX pg_toast_2615_index ON pg_toast.pg_toast_2615 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2618","pg_toast_2618_index","CREATE UNIQUE INDEX pg_toast_2618_index ON pg_toast.pg_toast_2618 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2619","pg_toast_2619_index","CREATE UNIQUE INDEX pg_toast_2619_index ON pg_toast.pg_toast_2619 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2620","pg_toast_2620_index","CREATE UNIQUE INDEX pg_toast_2620_index ON pg_toast.pg_toast_2620 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28728","pg_toast_28728_index","CREATE UNIQUE INDEX pg_toast_28728_index ON pg_toast.pg_toast_28728 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28758","pg_toast_28758_index","CREATE UNIQUE INDEX pg_toast_28758_index ON pg_toast.pg_toast_28758 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28793","pg_toast_28793_index","CREATE UNIQUE INDEX pg_toast_28793_index ON pg_toast.pg_toast_28793 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28806","pg_toast_28806_index","CREATE UNIQUE INDEX pg_toast_28806_index ON pg_toast.pg_toast_28806 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28818","pg_toast_28818_index","CREATE UNIQUE INDEX pg_toast_28818_index ON pg_toast.pg_toast_28818 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28836","pg_toast_28836_index","CREATE UNIQUE INDEX pg_toast_28836_index ON pg_toast.pg_toast_28836 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28845","pg_toast_28845_index","CREATE UNIQUE INDEX pg_toast_28845_index ON pg_toast.pg_toast_28845 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28860","pg_toast_28860_index","CREATE UNIQUE INDEX pg_toast_28860_index ON pg_toast.pg_toast_28860 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28878","pg_toast_28878_index","CREATE UNIQUE INDEX pg_toast_28878_index ON pg_toast.pg_toast_28878 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28931","pg_toast_28931_index","CREATE UNIQUE INDEX pg_toast_28931_index ON pg_toast.pg_toast_28931 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_28981","pg_toast_28981_index","CREATE UNIQUE INDEX pg_toast_28981_index ON pg_toast.pg_toast_28981 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29038","pg_toast_29038_index","CREATE UNIQUE INDEX pg_toast_29038_index ON pg_toast.pg_toast_29038 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29052","pg_toast_29052_index","CREATE UNIQUE INDEX pg_toast_29052_index ON pg_toast.pg_toast_29052 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29117","pg_toast_29117_index","CREATE UNIQUE INDEX pg_toast_29117_index ON pg_toast.pg_toast_29117 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29627","pg_toast_29627_index","CREATE UNIQUE INDEX pg_toast_29627_index ON pg_toast.pg_toast_29627 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_2964","pg_toast_2964_index","CREATE UNIQUE INDEX pg_toast_2964_index ON pg_toast.pg_toast_2964 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29643","pg_toast_29643_index","CREATE UNIQUE INDEX pg_toast_29643_index ON pg_toast.pg_toast_29643 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29674","pg_toast_29674_index","CREATE UNIQUE INDEX pg_toast_29674_index ON pg_toast.pg_toast_29674 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29723","pg_toast_29723_index","CREATE UNIQUE INDEX pg_toast_29723_index ON pg_toast.pg_toast_29723 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29743","pg_toast_29743_index","CREATE UNIQUE INDEX pg_toast_29743_index ON pg_toast.pg_toast_29743 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29764","pg_toast_29764_index","CREATE UNIQUE INDEX pg_toast_29764_index ON pg_toast.pg_toast_29764 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_29836","pg_toast_29836_index","CREATE UNIQUE INDEX pg_toast_29836_index ON pg_toast.pg_toast_29836 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3079","pg_toast_3079_index","CREATE UNIQUE INDEX pg_toast_3079_index ON pg_toast.pg_toast_3079 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3118","pg_toast_3118_index","CREATE UNIQUE INDEX pg_toast_3118_index ON pg_toast.pg_toast_3118 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3256","pg_toast_3256_index","CREATE UNIQUE INDEX pg_toast_3256_index ON pg_toast.pg_toast_3256 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3350","pg_toast_3350_index","CREATE UNIQUE INDEX pg_toast_3350_index ON pg_toast.pg_toast_3350 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3381","pg_toast_3381_index","CREATE UNIQUE INDEX pg_toast_3381_index ON pg_toast.pg_toast_3381 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3394","pg_toast_3394_index","CREATE UNIQUE INDEX pg_toast_3394_index ON pg_toast.pg_toast_3394 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3429","pg_toast_3429_index","CREATE UNIQUE INDEX pg_toast_3429_index ON pg_toast.pg_toast_3429 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3456","pg_toast_3456_index","CREATE UNIQUE INDEX pg_toast_3456_index ON pg_toast.pg_toast_3456 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3466","pg_toast_3466_index","CREATE UNIQUE INDEX pg_toast_3466_index ON pg_toast.pg_toast_3466 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3592","pg_toast_3592_index","CREATE UNIQUE INDEX pg_toast_3592_index ON pg_toast.pg_toast_3592 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3596","pg_toast_3596_index","CREATE UNIQUE INDEX pg_toast_3596_index ON pg_toast.pg_toast_3596 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_3600","pg_toast_3600_index","CREATE UNIQUE INDEX pg_toast_3600_index ON pg_toast.pg_toast_3600 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_6000","pg_toast_6000_index","CREATE UNIQUE INDEX pg_toast_6000_index ON pg_toast.pg_toast_6000 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_6100","pg_toast_6100_index","CREATE UNIQUE INDEX pg_toast_6100_index ON pg_toast.pg_toast_6100 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_6106","pg_toast_6106_index","CREATE UNIQUE INDEX pg_toast_6106_index ON pg_toast.pg_toast_6106 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_6243","pg_toast_6243_index","CREATE UNIQUE INDEX pg_toast_6243_index ON pg_toast.pg_toast_6243 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pg_toast","pg_toast_826","pg_toast_826_index","CREATE UNIQUE INDEX pg_toast_826_index ON pg_toast.pg_toast_826 USING btree (chunk_id, chunk_seq)","null"
"INDEX","pgsodium","key","key_key_id_key_context_key_type_idx","CREATE UNIQUE INDEX key_key_id_key_context_key_type_idx ON pgsodium.key USING btree (key_id, key_context, key_type)","null"
"INDEX","pgsodium","key","key_pkey","CREATE UNIQUE INDEX key_pkey ON pgsodium.key USING btree (id)","null"
